codigo_escola,regiao,uf,dependencia_administrativa,localizacao,etapa_ensino,numero_alunos,numero_professores,pct_prof_ensino_superior,tem_biblioteca,tem_lab_informatica,tem_lab_ciencias,tem_quadra_esportes,tem_internet,tem_agua_potavel,tem_energia_eletrica,tem_jornada_estendida,taxa_aprovacao,nivel_socioeconomico,ideb
102270,Sudeste,SP,Privada,Urbana,Anos Finais,1983,119,0.782,1,1,0,1,1,1,1,0,0.824,6.3,7.23
102271,Sul,PR,Estadual,Urbana,Anos Iniciais,135,6,0.855,1,0,0,1,1,1,1,0,0.904,3.46,7.56
102272,Nordeste,PI,Estadual,Urbana,Ensino Médio,83,4,0.864,1,1,1,1,1,1,1,1,0.873,4.59,7.53
102273,Nordeste,AL,Estadual,Urbana,Anos Iniciais,187,8,0.898,1,1,1,1,1,1,1,0,0.909,4.59,7.34
102274,Centro-Oeste,GO,Municipal,Rural,Anos Iniciais,143,7,0.842,0,1,0,1,1,1,1,0,0.786,3.05,6.34
102275,Sudeste,SP,Municipal,Urbana,Anos Iniciais,300,16,0.754,1,1,0,0,0,1,0,0,0.744,3.51,6.21
102276,Sul,RS,Privada,Urbana,Ensino Médio,269,15,1.0,1,1,0,0,1,1,1,1,0.904,5.58,7.21
102277,Nordeste,PB,Estadual,Urbana,Anos Iniciais,219,13,0.737,0,0,0,1,1,1,1,0,0.847,3.65,6.68
102278,Sul,SC,Privada,Urbana,Ensino Médio,138,8,0.913,1,1,1,1,1,1,1,1,0.842,6.14,8.01
102279,Norte,TO,Privada,Rural,Ensino Médio,405,23,0.933,0,1,0,0,0,0,1,0,0.964,4.86,7.06
102280,Sudeste,RJ,Municipal,Urbana,Anos Finais,258,17,0.732,0,1,0,1,1,1,1,1,0.779,4.34,5.87
102281,Norte,PA,Estadual,Urbana,Anos Finais,384,27,0.837,0,0,1,1,1,1,1,0,0.735,3.63,6.28
102282,Nordeste,MA,Estadual,Rural,Anos Iniciais,161,14,0.709,0,1,0,0,0,0,0,1,0.827,2.97,5.71
102283,Sudeste,ES,Estadual,Urbana,Anos Iniciais,174,15,0.816,1,0,1,1,0,1,1,0,0.916,4.26,6.67
102284,Sudeste,ES,Estadual,Urbana,Ensino Médio,90,4,0.763,0,1,0,0,1,1,1,0,0.814,4.54,6.28
102285,Sul,PR,Municipal,Urbana,Anos Finais,218,12,0.598,0,1,1,0,0,1,1,1,0.8,3.16,6.34
102286,Centro-Oeste,MT,Municipal,Urbana,Anos Iniciais,192,24,0.689,0,0,0,1,1,0,0,0,0.816,3.83,5.48
102287,Sul,RS,Estadual,Urbana,Anos Iniciais,120,8,0.888,1,1,1,0,1,1,1,1,0.722,4.4,7.09
102288,Sudeste,MG,Estadual,Rural,Ensino Médio,492,32,0.905,0,0,0,0,1,1,1,0,0.851,3.78,6.35
102289,Sudeste,MG,Estadual,Urbana,Ensino Médio,1104,76,0.967,1,0,1,1,0,1,1,0,0.871,4.45,6.91
102290,Centro-Oeste,MS,Privada,Urbana,Anos Finais,205,12,0.933,1,1,0,1,1,1,1,0,0.976,6.82,7.65
102291,Norte,PA,Privada,Urbana,Anos Iniciais,565,27,1.0,1,0,1,1,1,1,1,0,0.979,5.74,8.25
102292,Nordeste,SE,Municipal,Urbana,Ensino Médio,85,4,0.687,0,0,0,0,1,1,1,0,0.715,4.83,6.13
102293,Nordeste,SE,Municipal,Urbana,Anos Iniciais,470,25,0.736,0,1,0,0,1,0,1,1,0.889,3.51,6.06
102294,Norte,RR,Privada,Urbana,Anos Iniciais,261,12,0.977,1,0,1,1,1,1,1,0,0.932,6.2,7.47
102295,Sul,RS,Municipal,Urbana,Anos Finais,372,19,0.756,0,0,0,1,1,1,0,1,0.8,3.76,6.68
102296,Sudeste,ES,Privada,Urbana,Anos Finais,202,10,0.81,1,1,1,1,1,1,1,0,0.896,6.44,7.59
102297,Norte,AC,Municipal,Urbana,Anos Iniciais,179,11,0.756,0,0,1,0,1,0,1,0,0.811,3.41,5.73
102298,Sudeste,MG,Estadual,Urbana,Anos Finais,273,34,0.766,1,1,1,0,1,1,1,0,0.896,5.27,7.33
102299,Sudeste,SP,Municipal,Urbana,Anos Iniciais,450,20,0.8,0,0,0,0,1,0,1,0,0.76,3.76,6.85
102300,Norte,PA,Privada,Urbana,Anos Iniciais,137,9,0.752,1,1,1,1,1,1,1,1,0.842,5.04,7.91
102301,Sudeste,RJ,Municipal,Rural,Anos Iniciais,38,3,0.651,0,0,0,0,0,0,0,0,0.837,2.47,5.41
102302,Nordeste,BA,Privada,Urbana,Ensino Médio,246,13,0.923,1,1,1,1,1,1,1,0,0.977,5.23,6.54
102303,Sudeste,RJ,Privada,Urbana,Anos Iniciais,401,14,0.756,1,1,0,1,1,1,1,1,0.88,6.38,8.57
102304,Sudeste,RJ,Municipal,Urbana,Anos Iniciais,92,4,0.664,0,1,1,1,1,1,1,1,0.828,2.49,5.97
102305,Sudeste,ES,Municipal,Urbana,Ensino Médio,338,27,0.695,0,1,0,1,1,1,1,0,0.994,5.21,7.0
102306,Sul,SC,Estadual,Urbana,Anos Finais,251,11,0.885,0,1,0,0,1,1,1,0,0.767,4.73,6.34
102307,Nordeste,BA,Municipal,Urbana,Anos Finais,331,16,0.737,1,0,0,0,0,0,1,0,0.929,2.35,5.98
102308,Sul,RS,Municipal,Urbana,Anos Iniciais,469,34,0.756,0,1,0,0,0,1,1,0,0.794,2.98,6.72
102309,Nordeste,SE,Municipal,Rural,Anos Finais,442,18,0.689,0,1,1,1,1,0,0,0,0.776,2.16,5.58
102310,Sudeste,ES,Municipal,Rural,Anos Finais,71,4,0.845,0,0,0,0,1,1,1,0,0.896,3.15,5.32
102311,Sudeste,ES,Municipal,Rural,Anos Iniciais,176,10,0.813,1,0,1,0,0,1,1,0,0.86,3.06,6.06
102312,Sudeste,SP,Municipal,Urbana,Anos Iniciais,376,22,0.735,1,0,0,0,0,1,0,0,0.656,3.62,5.89
102313,Nordeste,CE,Municipal,Rural,Anos Iniciais,737,57,0.704,0,0,0,1,1,0,1,0,0.796,1.6,5.12
102314,Sudeste,MG,Municipal,Rural,Anos Iniciais,280,20,0.62,0,0,0,0,0,0,1,0,0.784,3.73,5.53
102315,Nordeste,PI,Municipal,Rural,Ensino Médio,173,9,0.712,0,0,0,1,1,0,1,0,0.84,3.62,5.59
102316,Norte,RR,Municipal,Urbana,Anos Iniciais,174,11,0.576,1,0,0,0,1,1,1,0,0.86,5.1,7.13
102317,Centro-Oeste,MT,Estadual,Urbana,Anos Iniciais,245,20,0.778,1,0,1,0,1,1,1,1,0.745,4.09,6.33
102318,Sudeste,MG,Estadual,Urbana,Anos Finais,34,3,0.862,0,0,1,0,1,1,1,0,0.73,4.32,6.14
102319,Nordeste,PI,Estadual,Urbana,Anos Iniciais,423,18,0.861,0,0,0,1,1,1,1,0,0.887,3.41,6.87
102320,Nordeste,PB,Estadual,Urbana,Anos Iniciais,125,8,0.688,1,0,0,0,0,1,1,0,0.801,4.06,5.96
102321,Nordeste,PE,Estadual,Rural,Anos Iniciais,206,25,0.839,0,0,0,0,0,1,1,0,0.776,3.83,5.65
102322,Sudeste,MG,Municipal,Rural,Ensino Médio,463,24,0.509,1,0,0,0,0,1,1,0,0.728,3.21,5.36
102323,Sul,PR,Municipal,Rural,Ensino Médio,141,9,0.63,1,1,0,0,1,1,1,1,0.924,3.41,7.31
102324,Norte,AP,Municipal,Urbana,Anos Finais,483,23,0.823,1,1,0,0,0,1,0,0,0.92,3.37,6.86
102325,Nordeste,PI,Estadual,Urbana,Anos Iniciais,171,9,0.819,0,0,1,1,0,1,1,0,0.841,4.71,6.36
102326,Sudeste,ES,Municipal,Urbana,Ensino Médio,51,3,0.768,1,0,0,1,1,0,0,0,0.802,4.15,6.03
102327,Sudeste,RJ,Municipal,Urbana,Ensino Médio,92,5,0.762,0,1,0,1,1,0,1,0,0.753,3.41,6.12
102328,Sudeste,MG,Municipal,Rural,Anos Iniciais,547,31,0.626,0,0,0,0,1,1,1,0,0.968,4.49,6.59
102329,Centro-Oeste,DF,Privada,Rural,Anos Iniciais,350,13,0.965,0,1,0,1,0,0,1,0,0.948,5.1,7.28
102330,Sudeste,SP,Estadual,Urbana,Anos Iniciais,136,9,0.886,1,0,1,1,1,1,1,0,0.831,5.63,7.23
102331,Nordeste,BA,Municipal,Urbana,Anos Iniciais,151,10,0.664,0,1,0,0,1,1,1,1,0.873,4.32,6.52
102332,Centro-Oeste,MS,Estadual,Urbana,Anos Iniciais,468,30,0.802,0,1,1,0,0,1,1,0,0.791,4.03,6.25
102333,Nordeste,PB,Estadual,Urbana,Anos Finais,142,7,0.979,0,1,0,1,1,1,1,1,0.828,3.74,7.04
102334,Centro-Oeste,MS,Estadual,Rural,Ensino Médio,234,12,0.862,1,0,0,1,0,0,1,0,0.865,4.33,6.44
102335,Norte,RO,Estadual,Urbana,Anos Iniciais,1234,67,0.809,1,1,1,1,1,0,1,0,0.852,3.68,6.68
102336,Sul,RS,Municipal,Rural,Anos Finais,137,9,0.781,1,0,0,1,1,0,0,1,1.0,1.97,6.06
102337,Sudeste,SP,Estadual,Urbana,Anos Finais,340,15,0.901,0,1,1,0,1,1,1,0,0.823,3.85,6.74
102338,Sul,PR,Municipal,Rural,Anos Iniciais,599,37,0.677,1,0,0,0,1,1,1,0,0.757,3.17,5.32
102339,Centro-Oeste,GO,Municipal,Urbana,Anos Iniciais,116,5,0.687,0,0,0,1,1,1,1,1,0.847,4.11,6.06
102340,Sudeste,RJ,Estadual,Urbana,Anos Iniciais,85,4,0.745,1,0,0,1,1,0,1,0,0.922,3.45,6.9
102341,Norte,AC,Municipal,Urbana,Anos Iniciais,51,4,0.724,0,0,0,1,0,1,0,1,0.925,4.2,6.97
102342,Nordeste,PB,Municipal,Urbana,Anos Iniciais,26,3,0.812,0,0,0,1,1,0,1,0,0.934,4.03,6.33
102343,Norte,AP,Privada,Urbana,Anos Iniciais,57,3,0.93,1,1,0,1,1,1,1,0,0.767,5.98,7.44
102344,Nordeste,BA,Privada,Urbana,Anos Finais,51,3,0.805,1,0,0,1,0,1,1,1,0.997,6.91,8.28
102345,Nordeste,CE,Privada,Urbana,Anos Finais,502,31,0.975,1,1,0,0,1,1,1,0,0.805,4.44,6.78
102346,Norte,RO,Privada,Urbana,Ensino Médio,289,13,0.882,0,1,1,0,1,1,1,0,0.922,5.87,6.78
102347,Norte,PA,Privada,Urbana,Anos Iniciais,742,42,0.813,1,0,1,0,1,1,1,0,0.866,5.1,6.84
102348,Sudeste,SP,Municipal,Urbana,Anos Finais,259,14,0.816,1,0,0,1,1,1,0,0,0.798,4.75,6.56
102349,Nordeste,CE,Municipal,Urbana,Ensino Médio,69,3,0.737,0,1,0,0,0,1,1,0,0.961,4.39,7.51
102350,Norte,RR,Municipal,Urbana,Anos Iniciais,100,7,0.707,0,0,0,0,1,0,1,0,0.829,4.48,6.6
102351,Centro-Oeste,DF,Municipal,Urbana,Anos Finais,157,6,0.776,0,1,0,1,1,1,1,0,0.822,2.99,5.81
102352,Nordeste,PI,Municipal,Rural,Anos Iniciais,539,36,0.732,1,0,0,1,0,1,1,0,0.8,3.89,6.04
102353,Nordeste,CE,Estadual,Urbana,Anos Finais,225,9,0.829,1,1,1,0,0,0,1,1,0.803,5.05,7.39
102354,Sudeste,SP,Municipal,Urbana,Anos Finais,211,15,0.642,1,0,0,0,1,0,0,0,0.875,3.04,6.64
102355,Nordeste,CE,Municipal,Urbana,Anos Finais,490,23,0.797,0,0,0,0,0,1,1,0,0.917,3.93,6.12
102356,Nordeste,SE,Estadual,Urbana,Anos Iniciais,130,8,0.942,1,1,0,1,1,1,1,0,0.844,3.05,6.4
102357,Sudeste,SP,Municipal,Urbana,Anos Iniciais,155,7,0.863,1,0,0,0,1,1,1,0,0.895,4.04,6.64
102358,Sul,RS,Municipal,Rural,Anos Iniciais,67,5,0.816,0,0,0,1,0,1,1,0,1.0,3.59,6.18
102359,Sudeste,RJ,Municipal,Urbana,Anos Finais,1010,45,0.874,0,0,0,1,1,1,0,0,0.827,2.72,6.16
102360,Sudeste,MG,Privada,Urbana,Anos Finais,162,9,0.803,1,1,1,0,1,1,1,0,0.845,6.93,7.62
102361,Sudeste,SP,Privada,Urbana,Anos Iniciais,464,25,0.884,1,1,0,1,1,1,1,0,0.958,6.35,8.29
102362,Sudeste,SP,Municipal,Urbana,Anos Iniciais,202,10,0.796,1,0,0,0,1,1,0,0,0.807,4.34,6.75
102363,Sul,PR,Municipal,Urbana,Anos Iniciais,164,20,0.787,0,1,1,0,1,0,1,0,0.938,4.8,7.57
102364,Nordeste,RN,Municipal,Urbana,Anos Iniciais,317,20,0.732,0,1,1,0,1,1,1,0,0.732,3.74,6.13
102365,Sudeste,ES,Municipal,Rural,Anos Finais,367,32,0.705,0,0,0,0,1,1,1,0,0.94,2.84,5.68
102366,Centro-Oeste,MT,Estadual,Urbana,Anos Finais,104,6,0.811,1,0,0,1,1,1,1,1,0.847,3.82,7.23
102367,Sudeste,ES,Estadual,Urbana,Anos Finais,354,18,0.804,1,0,1,1,1,1,1,0,0.823,4.82,7.62
102368,Nordeste,CE,Privada,Urbana,Ensino Médio,182,10,0.715,1,0,0,1,1,1,1,0,0.897,6.61,7.17
102369,Sudeste,ES,Municipal,Rural,Anos Iniciais,263,12,0.629,0,0,0,1,0,1,0,0,0.925,2.2,5.51
102370,Sudeste,SP,Municipal,Rural,Anos Finais,52,5,0.571,1,0,0,0,0,0,0,1,0.716,3.23,5.09
102371,Norte,AM,Estadual,Urbana,Anos Iniciais,529,27,0.852,0,0,0,0,1,1,1,0,0.868,4.99,6.53
102372,Sudeste,ES,Estadual,Urbana,Anos Finais,1088,51,0.774,1,1,0,0,1,1,1,0,0.875,3.87,6.85
102373,Sul,SC,Municipal,Rural,Anos Finais,106,5,0.638,0,0,0,1,1,0,0,0,0.839,3.84,5.38
102374,Sudeste,SP,Municipal,Urbana,Ensino Médio,218,8,0.701,1,0,1,1,1,1,1,0,0.832,2.82,5.79
102375,Sul,RS,Estadual,Urbana,Anos Iniciais,148,11,0.743,1,0,0,1,1,1,1,0,0.895,4.79,6.8
102376,Sudeste,SP,Municipal,Urbana,Anos Iniciais,134,6,0.694,0,0,0,0,0,0,1,0,0.784,4.68,5.92
102377,Norte,RR,Municipal,Urbana,Anos Iniciais,524,23,0.692,1,1,0,0,1,0,1,0,0.682,4.41,6.47
102378,Sul,SC,Privada,Urbana,Ensino Médio,962,46,0.883,1,0,0,1,1,1,1,0,0.987,6.21,7.82
102379,Nordeste,PB,Municipal,Rural,Anos Finais,508,27,0.698,0,0,0,0,1,1,1,0,0.862,3.8,6.11
102380,Sul,RS,Estadual,Urbana,Ensino Médio,619,57,0.834,1,0,0,1,1,1,1,0,0.85,4.71,6.7
102381,Nordeste,RN,Privada,Urbana,Anos Iniciais,361,18,0.856,1,1,0,1,0,1,1,1,0.88,6.88,8.45
102382,Sudeste,SP,Privada,Rural,Anos Iniciais,158,7,0.939,1,1,0,0,1,1,1,0,0.744,4.97,6.95
102383,Norte,PA,Estadual,Urbana,Anos Finais,247,12,0.89,1,0,0,0,1,0,1,0,0.833,4.51,6.48
102384,Centro-Oeste,DF,Estadual,Urbana,Anos Iniciais,284,24,0.744,1,0,0,1,1,0,1,0,0.865,3.21,6.82
102385,Sudeste,SP,Municipal,Rural,Anos Iniciais,260,10,0.722,0,0,0,1,1,0,1,0,0.886,3.34,5.43
102386,Sudeste,SP,Privada,Urbana,Anos Finais,97,4,0.935,1,1,0,1,1,1,1,1,0.987,5.78,8.4
102387,Sudeste,RJ,Municipal,Rural,Anos Iniciais,330,17,0.688,0,0,1,0,0,0,0,0,0.867,2.38,5.89
102388,Centro-Oeste,MS,Estadual,Urbana,Anos Iniciais,198,10,0.724,0,1,1,1,0,1,1,0,0.995,4.52,6.87
102389,Norte,TO,Estadual,Urbana,Anos Iniciais,269,16,0.85,0,0,1,1,1,0,1,0,0.977,3.61,7.07
102390,Sul,RS,Estadual,Urbana,Anos Iniciais,403,22,0.849,0,1,1,1,1,1,1,1,0.895,4.0,7.55
102391,Sudeste,RJ,Estadual,Urbana,Anos Finais,134,5,0.875,1,0,1,1,1,1,1,0,0.936,4.75,6.71
102392,Sudeste,SP,Privada,Urbana,Ensino Médio,170,8,0.871,1,1,0,1,1,1,1,0,1.0,6.52,8.14
102393,Nordeste,PI,Estadual,Urbana,Anos Finais,273,19,0.874,0,1,1,1,1,1,1,0,0.951,2.74,6.07
102394,Sul,PR,Municipal,Urbana,Ensino Médio,548,31,0.73,0,1,0,0,1,1,1,0,0.863,4.11,6.11
102395,Nordeste,AL,Municipal,Urbana,Anos Iniciais,171,9,0.812,0,0,0,1,1,0,1,0,0.876,3.88,6.79
102396,Sudeste,ES,Municipal,Rural,Anos Finais,92,5,0.747,0,0,0,0,1,0,1,0,0.972,2.83,6.05
102397,Nordeste,AL,Estadual,Urbana,Anos Finais,623,59,0.905,0,1,0,1,0,1,1,1,0.914,3.99,6.75
102398,Sudeste,MG,Estadual,Urbana,Anos Iniciais,88,5,0.714,1,0,0,1,1,1,1,0,0.682,4.43,6.77
102399,Sudeste,ES,Estadual,Urbana,Ensino Médio,330,38,0.832,0,0,0,0,0,1,1,0,0.877,2.23,5.52
102400,Sul,PR,Estadual,Urbana,Anos Iniciais,260,12,0.787,1,0,0,1,1,1,1,0,0.823,3.52,6.87
102401,Sul,PR,Municipal,Urbana,Ensino Médio,126,7,0.769,0,0,1,1,1,1,1,1,0.826,4.03,6.67
102402,Sul,PR,Estadual,Urbana,Anos Iniciais,409,18,0.874,1,1,0,1,1,1,1,0,0.947,4.84,7.09
102403,Sudeste,RJ,Municipal,Urbana,Ensino Médio,322,13,0.703,0,1,0,0,0,0,1,1,0.719,4.16,6.6
102404,Sudeste,ES,Estadual,Urbana,Anos Finais,309,17,0.788,1,1,1,1,0,1,1,0,0.71,5.09,6.51
102405,Sudeste,ES,Municipal,Urbana,Anos Iniciais,120,8,0.824,0,0,0,1,1,1,1,0,0.698,1.59,5.05
102406,Sudeste,ES,Municipal,Rural,Anos Finais,384,20,0.735,0,0,0,0,0,0,1,0,0.827,3.64,6.14
102407,Sudeste,RJ,Estadual,Rural,Ensino Médio,112,5,0.729,0,1,0,1,1,0,0,0,1.0,4.46,6.82
102408,Sudeste,ES,Estadual,Urbana,Ensino Médio,158,8,0.737,1,1,1,1,1,0,1,0,0.754,5.29,7.07
102409,Sudeste,ES,Estadual,Urbana,Anos Finais,993,53,0.731,0,1,1,0,0,1,1,0,0.856,3.65,6.03
102410,Sudeste,SP,Privada,Urbana,Anos Iniciais,60,3,0.792,1,0,0,1,1,1,1,0,0.93,6.53,7.85
102411,Sudeste,RJ,Municipal,Urbana,Ensino Médio,320,18,0.701,0,1,0,0,0,0,1,0,0.815,5.11,6.42
102412,Sudeste,RJ,Municipal,Urbana,Anos Iniciais,941,57,0.731,1,0,1,0,1,1,1,0,0.855,3.94,6.25
102413,Sudeste,MG,Estadual,Urbana,Anos Iniciais,107,6,0.74,1,1,1,1,1,1,1,0,0.859,3.55,6.54
102414,Nordeste,MA,Estadual,Urbana,Ensino Médio,143,7,1.0,1,1,0,0,1,1,1,0,0.905,4.69,7.09
102415,Norte,RR,Estadual,Urbana,Anos Finais,352,16,0.895,1,0,1,0,1,1,1,0,0.816,4.45,6.71
102416,Nordeste,PE,Municipal,Urbana,Ensino Médio,135,11,0.773,0,1,0,0,0,1,1,1,0.972,3.93,6.73
102417,Sudeste,SP,Municipal,Urbana,Ensino Médio,463,36,0.697,1,0,0,1,0,1,1,0,1.0,3.33,5.93
102418,Centro-Oeste,DF,Municipal,Rural,Anos Iniciais,127,6,0.604,1,0,0,1,0,1,1,0,1.0,3.19,5.56
102419,Norte,RO,Municipal,Urbana,Anos Iniciais,233,10,0.769,0,0,1,0,0,0,1,1,0.873,4.79,6.89
102420,Sudeste,SP,Privada,Urbana,Anos Iniciais,350,20,0.74,1,1,1,1,1,1,1,0,0.803,5.75,7.64
102421,Nordeste,PI,Estadual,Urbana,Anos Iniciais,231,18,0.72,0,0,0,1,1,1,1,0,0.88,5.32,6.79
102422,Nordeste,CE,Estadual,Urbana,Anos Iniciais,266,11,0.79,1,1,0,0,1,1,1,0,0.898,4.2,7.12
102423,Centro-Oeste,MT,Municipal,Urbana,Anos Finais,343,18,0.891,0,1,1,0,1,1,0,0,0.824,3.58,6.4
102424,Nordeste,CE,Municipal,Urbana,Anos Iniciais,75,6,0.804,0,0,0,0,1,0,1,1,0.862,3.63,5.96
102425,Sudeste,RJ,Municipal,Urbana,Ensino Médio,504,26,0.744,1,0,1,0,0,1,1,0,0.971,4.58,7.28
102426,Sudeste,SP,Estadual,Urbana,Ensino Médio,2271,123,0.77,1,0,1,0,1,1,1,0,0.841,3.41,6.55
102427,Sudeste,SP,Privada,Urbana,Ensino Médio,555,27,0.985,0,0,1,0,1,1,1,0,0.888,6.98,7.61
102428,Sudeste,ES,Municipal,Rural,Anos Iniciais,273,13,0.676,1,1,0,0,0,1,1,0,0.849,2.7,5.41
102429,Sudeste,RJ,Estadual,Urbana,Ensino Médio,740,30,0.872,1,0,1,0,0,1,1,0,0.886,3.66,6.62
102430,Sudeste,RJ,Estadual,Urbana,Anos Finais,326,15,0.752,1,0,1,1,1,1,1,0,0.964,3.9,6.27
102431,Norte,AP,Municipal,Urbana,Anos Iniciais,296,21,0.654,0,0,0,1,0,1,0,0,0.836,2.96,6.04
102432,Sudeste,ES,Municipal,Urbana,Anos Finais,442,20,0.722,0,0,1,0,0,0,1,0,0.852,4.15,6.26
102433,Norte,RR,Estadual,Urbana,Anos Iniciais,227,11,0.75,1,0,0,1,1,1,1,0,0.876,4.16,7.18
102434,Centro-Oeste,MT,Municipal,Rural,Anos Iniciais,49,3,0.824,0,0,0,0,1,1,0,0,0.848,2.08,5.62
102435,Sudeste,SP,Estadual,Urbana,Anos Iniciais,1029,49,0.731,0,1,0,1,1,1,1,0,0.742,4.56,6.83
102436,Centro-Oeste,MT,Municipal,Rural,Anos Iniciais,379,22,0.67,0,0,0,0,0,0,1,0,0.944,3.67,5.65
102437,Sudeste,RJ,Estadual,Urbana,Anos Iniciais,544,23,0.956,1,1,0,1,0,1,1,0,0.743,4.2,6.72
102438,Nordeste,AL,Municipal,Urbana,Ensino Médio,75,6,0.796,1,0,1,0,1,1,1,0,0.876,4.43,6.14
102439,Centro-Oeste,DF,Municipal,Urbana,Ensino Médio,245,12,0.69,1,1,0,1,1,1,1,0,0.864,3.3,6.32
102440,Sudeste,MG,Municipal,Urbana,Ensino Médio,314,15,0.732,1,0,0,0,1,0,1,0,0.973,4.01,7.14
102441,Norte,TO,Estadual,Urbana,Anos Iniciais,1746,96,0.912,0,0,0,0,1,1,1,0,0.851,5.07,6.85
102442,Sul,PR,Municipal,Urbana,Anos Finais,324,22,0.782,1,1,0,0,0,1,1,0,0.87,3.08,6.67
102443,Sudeste,MG,Estadual,Urbana,Anos Iniciais,902,46,0.834,1,1,0,1,1,1,1,0,0.908,3.97,6.77
102444,Centro-Oeste,DF,Municipal,Rural,Ensino Médio,173,10,0.751,0,0,0,0,0,0,1,0,0.844,3.61,5.97
102445,Sudeste,ES,Municipal,Urbana,Anos Finais,261,17,0.648,0,1,0,0,1,1,1,0,0.906,4.09,6.46
102446,Centro-Oeste,MT,Municipal,Urbana,Anos Finais,409,25,0.807,1,1,0,0,1,1,1,0,0.794,3.0,6.44
102447,Sudeste,ES,Privada,Urbana,Anos Iniciais,222,13,0.985,1,1,1,1,1,1,1,0,0.904,5.69,7.81
102448,Norte,RR,Municipal,Rural,Anos Finais,340,21,0.777,1,1,0,0,1,1,1,0,0.811,3.45,5.91
102449,Sudeste,SP,Privada,Urbana,Anos Finais,162,15,0.689,1,1,1,1,1,1,1,0,0.73,5.57,7.13
102450,Centro-Oeste,MT,Estadual,Urbana,Anos Finais,71,8,0.851,1,1,1,0,1,1,1,1,0.926,4.52,7.47
102451,Sudeste,SP,Municipal,Rural,Anos Iniciais,381,19,0.683,0,0,0,0,1,1,0,0,0.821,2.18,5.28
102452,Centro-Oeste,MT,Estadual,Urbana,Anos Iniciais,227,11,0.988,1,1,0,0,1,1,1,0,0.86,3.6,6.33
102453,Sudeste,RJ,Privada,Urbana,Anos Finais,131,7,0.873,0,0,1,1,1,1,1,0,0.753,4.35,6.32
102454,Nordeste,PI,Municipal,Urbana,Anos Finais,962,48,0.641,0,1,0,1,1,1,0,0,0.969,4.42,6.95
102455,Sudeste,ES,Municipal,Rural,Anos Iniciais,301,18,0.729,1,0,1,0,0,1,1,0,0.839,3.13,5.58
102456,Nordeste,BA,Estadual,Urbana,Anos Finais,593,39,0.76,1,1,0,0,1,1,1,0,0.921,2.85,6.32
102457,Norte,PA,Municipal,Rural,Anos Iniciais,116,10,0.528,1,0,0,0,1,1,0,0,0.873,2.25,5.47
102458,Centro-Oeste,MS,Municipal,Rural,Anos Iniciais,210,14,0.632,0,0,1,0,1,1,1,0,0.969,2.73,6.18
102459,Sul,SC,Municipal,Urbana,Ensino Médio,93,4,0.931,0,0,0,0,1,1,1,1,0.989,3.42,6.66
102460,Sudeste,SP,Privada,Urbana,Anos Finais,374,15,0.811,1,1,1,1,1,1,1,0,0.985,5.23,7.23
102461,Centro-Oeste,MS,Municipal,Rural,Anos Iniciais,329,13,0.64,1,1,0,0,0,1,1,0,0.913,2.44,5.97
102462,Sudeste,SP,Municipal,Urbana,Anos Finais,160,10,0.859,0,0,0,0,1,1,1,0,0.916,5.43,7.19
102463,Nordeste,AL,Privada,Urbana,Ensino Médio,235,9,0.921,1,0,0,0,1,1,1,0,0.855,5.86,7.07
102464,Sudeste,MG,Municipal,Urbana,Ensino Médio,296,15,0.746,0,0,0,0,0,1,1,0,0.766,5.07,5.72
102465,Sudeste,SP,Municipal,Urbana,Ensino Médio,113,6,0.744,0,1,1,0,0,0,1,0,0.906,3.82,5.76
102466,Nordeste,MA,Estadual,Urbana,Anos Finais,186,10,1.0,1,0,0,0,1,1,1,0,1.0,4.49,7.85
102467,Sudeste,ES,Municipal,Rural,Anos Iniciais,224,10,0.67,1,1,0,0,0,0,1,0,0.896,1.0,5.23
102468,Sudeste,MG,Privada,Urbana,Ensino Médio,286,12,0.889,1,0,1,1,1,1,1,1,0.939,6.14,8.09
102469,Sudeste,ES,Municipal,Urbana,Anos Iniciais,445,22,0.66,1,0,0,1,0,1,1,0,0.861,3.86,6.49
102470,Sudeste,RJ,Municipal,Rural,Anos Finais,220,11,0.795,0,0,0,0,0,0,0,0,0.783,2.5,5.05
102471,Sudeste,MG,Municipal,Urbana,Anos Finais,238,9,0.85,1,0,0,1,1,1,1,1,0.867,4.81,7.57
102472,Sul,SC,Municipal,Urbana,Anos Iniciais,307,12,0.673,1,0,0,0,0,1,1,1,0.712,2.88,5.49
102473,Centro-Oeste,MS,Municipal,Urbana,Anos Iniciais,212,13,0.873,0,0,0,0,1,0,0,1,0.841,4.51,7.27
102474,Sudeste,RJ,Privada,Urbana,Anos Iniciais,310,14,0.831,1,1,0,1,1,1,1,1,0.855,6.42,7.64
102475,Sudeste,MG,Municipal,Urbana,Ensino Médio,506,57,0.739,0,0,0,0,1,0,1,0,0.937,2.94,5.9
102476,Nordeste,AL,Estadual,Urbana,Ensino Médio,406,23,0.706,1,0,0,0,0,1,1,0,0.795,3.87,6.03
102477,Sudeste,SP,Estadual,Rural,Ensino Médio,100,4,0.71,1,0,0,0,0,0,0,0,0.882,2.87,5.93
102478,Norte,TO,Municipal,Urbana,Anos Finais,106,8,0.594,1,0,0,1,1,1,1,0,0.888,3.07,5.42
102479,Sudeste,RJ,Municipal,Rural,Anos Finais,427,21,0.741,0,1,0,0,0,1,0,1,0.812,2.91,6.1
